       166        166        782
       166        166        876
       166        166        963
       167        167        480
       167        167        629
       167        167        634
       167        167        720
       167        167        800
       167        167        998
       168        168         42
       168        168         97
       168        168        144
       168        168        212
       168        168        238
       168        168        248
       168        168        259
       168        168        261
       168        168        395
       168        168        595
       168        168        622
       168        168        714
       168        168        767
       168        168        794
       168        168        870
       169        169         19
       169        169        277
       169        169        326
       169        169        368
       169        169        422
       169        169        570
       169        169        571
       169        169        601
       169        169        740
       169        169        899
       170        170          3
       170        170         28
       170        170         35
       170        170        263
       170        170        336
       170        170        374
       170        170        518
       170        170        671
       170        170        744
       170        170        785
       170        170        807
       170        170        874
       171        171          3
       171        171        111
       171        171        326
       171        171        368
       171        171        422
       171        171        451
       171        171        487
       171        171        488
       171        171        523
       171        171        570
       171        171        899
       172        172        214
       172        172        326
       172        172        368
       172        172        422
       172        172        570
       172        172        662
       172        172        737
       172        172        773
       172        172        885
       172        172        899
       173        173          3
       173        173        111
       173        173        168
       173        173        307
       173        173        432
       173        173        443
       173        173        451
       173        173        470
       173        173        472
       173        173        487
       173        173        523
       173        173        723
       173        173        737
       173        173        756
       173        173        767
       173        173        938
       173        173        973
       174        174         80
       174        174        203
       174        174        472
       174        174        613
       174        174        647
       174        174        732
       174        174        737
       174        174        833
       174        174        885
       175        175         97
       175        175        144
       175        175        318
       175        175        595
       175        175        622
       175        175        794
       175        175        830
       175        175        870
       176        176         19
       176        176         48
       176        176         95
       176        176        293
       176        176        307
       176        176        322
       176        176        443
       176        176        470
       176        176        480
       176        176        647
       176        176        723
       176        176        963
       177        177         63
       177        177        326
       177        177        432
       177        177        435
       177        177        707
       177        177        729
       177        177        771
       177        177        799
       177        177        807
       177        177        965
       178        178          3
       178        178        111
       178        178        451
       178        178        487
       178        178        488
       178        178        523
       179        179         63
       179        179        192
       179        179        247
       179        179        248
       179        179        261
       179        179        395
       179        179        571
       179        179        601
       179        179        714
       179        179        740
       180        180         73
       180        180         80
       180        180        188
       180        180        326
       180        180        368
       180        180        422
       180        180        456
       180        180        570
       180        180        571
       180        180        707
       180        180        756
       180        180        767
       180        180        825
       180        180        899
       181        181         19
       181        181        307
       181        181        432
       181        181        443
       181        181        470
       181        181        472
       181        181        723
       181        181        732
       181        181        767
       181        181        938
       181        181        973
       182        182          3
       182        182         19
       182        182         80
       182        182        111
       182        182        277
       182        182        451
       182        182        472
       182        182        487
       182        182        488
       182        182        523
       182        182        732
       182        182        737
       182        182        833
       182        182        885
       183        183         80
       183        183        203
       183        183        472
       183        183        613
       183        183        647
       183        183        732
       183        183        833
       183        183        885
       184        184         19
       184        184        277
       184        184        705
       184        184        713
       185        185        104
       185        185        116
       185        185        371
       185        185        378
       185        185        471
       185        185        607
       185        185        973
       186        186         40
       186        186        148
       186        186        405
       186        186        772
       186        186        780
       186        186        858
       186        186        876
       186        186        944
       187        187          8
       187        187         69
       187        187        100
       187        187        402
       187        187        518
       187        187        662
       187        187        722
       187        187        767
       187        187        778
       187        187        782
       187        187        876
       188        188          3
       188        188         28
       188        188         80
       188        188        111
       188        188        197
       188        188        451
       188        188        472
       188        188        487
       188        188        488
       188        188        506
       188        188        523
       188        188        634
       188        188        732
       188        188        737
       188        188        833
       188        188        885
       188        188        915
       188        188        998
       189        189         63
       189        189        123
       189        189        188
       189        189        432
       189        189        435
       189        189        720
       189        189        729
       189        189        799
       189        189        800
       189        189        820
       189        189        829
       189        189        965
       190        190         14
       190        190         19
       190        190         66
       190        190        163
       190        190        277
       190        190        472
       190        190        518
       190        190        732
       190        190        833
       190        190        902
       190        190        903
       191        191         86
       191        191        194
       191        191        326
       191        191        368
       191        191        387
       191        191        405
       191        191        422
       191        191        570
       191        191        669
       191        191        676
       191        191        807
       191        191        899
       191        191        973
       192        192        168
       192        192        231
       192        192        377
       192        192        432
       192        192        707
       192        192        722
       192        192        737
       192        192        756
       192        192        783
       192        192        863
       192        192        908
       192        192        992
       193        193         40
       193        193        405
       193        193        432
       193        193        705
       193        193        780
       193        193        858
       193        193        908
       193        193        944
       194        194          3
       194        194         80
       194        194        111
       194        194        451
       194        194        472
       194        194        487
       194        194        488
       194        194        523
       194        194        732
       194        194        737
       194        194        833
       195        195         69
       195        195        238
       195        195        247
       195        195        259
       195        195        571
       195        195        601
       195        195        662
       195        195        677
       195        195        740
       195        195        767
       196        196         26
       196        196         80
       196        196        203
       196        196        238
       196        196        402
       196        196        472
       196        196        570
       196        196        613
       196        196        628
       196        196        647
       196        196        732
       196        196        737
       196        196        778
       196        196        833
       196        196        885
       197        197         40
       197        197         85
       197        197         95
       197        197        209
       197        197        247
       197        197        281
       197        197        374
       197        197        377
       197        197        405
       197        197        571
       197        197        601
       197        197        647
       197        197        705
       197        197        709
       197        197        713
       197        197        740
       197        197        767
       197        197        858
       197        197        886
       197        197        944
       198        198          3
       198        198         28
       198        198         35
       198        198         80
       198        198        263
       198        198        336
       198        198        472
       198        198        518
       198        198        732
       198        198        737
       198        198        744
       198        198        833
       198        198        885
       199        199          3
       199        199        111
       199        199        405
       199        199        451
       199        199        487
       199        199        488
       199        199        523
       199        199        720
       199        199        732
       199        199        800
       199        199        973
       200        200         19
       200        200        231
       200        200        318
       200        200        331
       200        200        350
       200        200        610
       200        200        722
       200        200        737
       200        200        756
       201        201        248
       201        201        261
       201        201        395
       201        201        480
       201        201        629
       201        201        634
       201        201        714
       201        201        950
       201        201        998
       202        202         48
       202        202         95
       202        202        293
       202        202        322
       202        202        480
       202        202        647
       202        202        963
       203        203         69
       203        203        404
       203        203        432
       203        203        472
       203        203        475
       203        203        662
       203        203        938
       204        204        432
       204        204        472
       204        204        767
       204        204        899
       205        205          3
       205        205         28
       205        205         35
       205        205        263
       205        205        336
       205        205        377
       205        205        518
       205        205        707
       205        205        744
       205        205        783
       205        205        863
       205        205        992
       206        206         19
       206        206        210
       206        206        277
       206        206        623
       206        206        714
       206        206        778
       207        207         48
       207        207         95
       207        207        210
       207        207        293
       207        207        322
       207        207        480
       207        207        623
       207        207        647
       207        207        714
       207        207        778
       208        208         97
       208        208        144
       208        208        148
       208        208        247
       208        208        318
       208        208        571
       208        208        595
       208        208        601
       208        208        622
       208        208        794
       208        208        830
       208        208        870
       209        209         80
       209        209        397
       209        209        432
       209        209        472
       209        209        506
       209        209        662
       209        209        720
       209        209        732
       209        209        767
       209        209        885
       209        209        938
       210        210          3
       210        210         14
       210        210         66
       210        210         80
       210        210        163
       210        210        326
       210        210        472
       210        210        707
       210        210        732
       210        210        737
       210        210        771
       210        210        807
       210        210        833
       210        210        885
       210        210        902
       211        211         39
       211        211         48
       211        211         95
       211        211        293
       211        211        310
       211        211        322
       211        211        405
       211        211        480
       211        211        518
       211        211        647
       211        211        963
       212        212        307
       212        212        402
       212        212        470
       212        212        723
       212        212        767
       212        212        778
       212        212        973
       213        213          3
       213        213        212
       213        213        238
       213        213        248
       213        213        261
       213        213        395
       213        213        647
       213        213        677
       213        213        705
       213        213        713
       213        213        714
       213        213        722
       213        213        738
       214        214        144
       214        214        439
       214        214        595
       214        214        764
       215        215         19
       215        215         97
       215        215        144
       215        215        318
       215        215        595
       215        215        794
       215        215        830
       215        215        870
       216        216          3
       216        216         80
       216        216        111
       216        216        451
       216        216        487
       216        216        488
       216        216        523
       216        216        732
       216        216        737
       216        216        833
       216        216        885
       216        216        899
       217        217          3
       217        217        111
       217        217        451
       217        217        487
       217        217        488
       217        217        523
       218        218        307
       218        218        326
       218        218        368
       218        218        422
       218        218        443
       218        218        470
       218        218        570
       218        218        723
       218        218        899
       218        218        973
       219        219         19
       219        219         73
       219        219        277
       219        219        456
       219        219        707
       220        220         48
       220        220        259
       220        220        299
       220        220        307
       220        220        377
       220        220        443
       220        220        449
       220        220        470
       220        220        491
       220        220        649
       220        220        707
       220        220        782
       220        220        783
       220        220        797
       220        220        874
       220        220        973
       220        220        992
       221        221         14
       221        221         66
       221        221         85
       221        221        163
       221        221        247
       221        221        248
       221        221        261
       221        221        326
       221        221        395
       221        221        518
       221        221        571
       221        221        601
       221        221        707
       221        221        714
       221        221        740
       221        221        767
       221        221        771
       221        221        807
       221        221        886
       221        221        902
       221        221        903
       222        222        432
       222        222        472
       222        222        767
       222        222        938
       223        223         69
       223        223        307
       223        223        326
       223        223        443
       223        223        470
       223        223        662
       223        223        707
       223        223        723
       223        223        771
       223        223        807
       223        223        973
       224        224          3
       224        224         28
       224        224         35
       224        224        111
       224        224        263
       224        224        336
       224        224        451
       224        224        487
       224        224        488
       224        224        518
       224        224        523
       224        224        744
       225        225         42
       225        225        212
       225        225        238
       225        225        259
       225        225        307
       225        225        443
       225        225        598
       225        225        628
       225        225        677
       225        225        720
       225        225        723
       225        225        729
       225        225        767
       225        225        800
       226        226         14
       226        226        163
       226        226        720
       226        226        800
       226        226        902
       226        226        903
       227        227         86
       227        227        194
       227        227        387
       227        227        669
       227        227        676
       227        227        767
       227        227        807
       228        228        138
       228        228        359
       228        228        685
       229        229         85
       229        229         95
       229        229        209
       229        229        281
       229        229        326
       229        229        368
       229        229        374
       229        229        422
       229        229        432
       229        229        472
       229        229        570
       229        229        647
       229        229        709
       229        229        767
       229        229        886
       229        229        899
       229        229        938
       230        230        326
       230        230        368
       230        230        422
       230        230        518
       230        230        570
       230        230        707
       230        230        771
       230        230        807
       230        230        899
       231        231         63
       231        231         80
       231        231        144
       231        231        210
       231        231        432
       231        231        435
       231        231        439
       231        231        472
       231        231        475
       231        231        623
       231        231        705
       231        231        714
       231        231        729
       231        231        732
       231        231        737
       231        231        799
       231        231        885
       231        231        965
       232        232        148
       232        232        423
       232        232        432
       232        232        598
       232        232        729
       232        232        772
       232        232        876
       233        233         23
       233        233        248
       233        233        261
       233        233        395
       233        233        527
       233        233        553
       233        233        714
       233        233        846
       234        234         48
       234        234         95
       234        234        293
       234        234        322
       234        234        480
       234        234        647
       234        234        963
       235        235         73
       235        235        188
       235        235        247
       235        235        319
       235        235        456
       235        235        571
       235        235        601
       235        235        707
       235        235        740
       235        235        756
       235        235        767
       235        235        825
       236        236         14
       236        236         19
       236        236         66
       236        236         79
       236        236        163
       236        236        277
       236        236        444
       236        236        477
       236        236        518
       236        236        668
       236        236        902
       236        236        903
       237        237          3
       237        237         28
       237        237         35
       237        237        168
       237        237        231
       237        237        263
       237        237        336
       237        237        518
       237        237        623
       237        237        722
       237        237        737
       237        237        744
       237        237        756
       238        238         19
       238        238         80
       238        238        277
       238        238        472
       238        238        707
       238        238        732
       238        238        737
       238        238        771
       238        238        833
       238        238        885
       239        239         23
       239        239        248
       239        239        261
       239        239        327
       239        239        395
       239        239        405
       239        239        527
       239        239        553
       239        239        565
       239        239        714
       239        239        732
       239        239        846
       240        240          3
       240        240         28
       240        240         35
       240        240         63
       240        240        263
       240        240        336
       240        240        432
       240        240        435
       240        240        518
       240        240        729
       240        240        744
       240        240        799
       240        240        965
       241        241         14
       241        241         66
       241        241        163
       241        241        518
       241        241        902
       241        241        903
       242        242        188
       242        242        326
       242        242        456
       242        242        475
       242        242        707
       242        242        756
       242        242        771
       242        242        807
       242        242        825
       243        243         26
       243        243        123
       243        243        188
       243        243        248
       243        243        395
       243        243        570
       243        243        628
       243        243        714
       243        243        820
       243        243        829
       243        243        863
       244        244         14
       244        244         19
       244        244         66
       244        244        163
       244        244        277
       244        244        518
       244        244        902
       244        244        903
       245        245         73
       245        245        188
       245        245        319
       245        245        456
       245        245        707
       245        245        756
       245        245        767
       245        245        825
       246        246         14
       246        246         66
       246        246        163
       246        246        374
       246        246        518
       246        246        671
       246        246        785
       246        246        807
       246        246        902
       246        246        903
       247        247         48
       247        247        247
       247        247        299
       247        247        439
       247        247        497
       247        247        571
       247        247        601
       247        247        740
       247        247        797
       248        248         48
       248        248         95
       248        248        322
       248        248        326
       248        248        368
       248        248        422
       248        248        480
       248        248        570
       248        248        647
       248        248        899
       248        248        963
       249        249        326
       249        249        368
       249        249        422
       249        249        570
       249        249        899
       250        250         66
       250        250        138
       250        250        163
       250        250        247
       250        250        359
       250        250        518
       250        250        571
       250        250        601
       250        250        685
       250        250        720
       250        250        740
       250        250        767
       250        250        800
       251        251        432
       251        251        908
       252        252        169
       252        252        318
       252        252        331
       252        252        350
       252        252        423
       252        252        432
       252        252        610
       252        252        647
       253        253         97
       253        253        144
       253        253        318
       253        253        595
       253        253        622
       253        253        794
       253        253        830
       253        253        870
       254        254         42
       254        254         48
       254        254        191
       254        254        212
       254        254        238
       254        254        299
       254        254        402
       254        254        473
       254        254        486
       254        254        497
       254        254        677
       254        254        682
       254        254        767
       254        254        778
       254        254        797
       254        254        827
       254        254        886
       254        254        910
       254        254        941
       254        254        994
       255        255         14
       255        255         66
       255        255        163
       255        255        247
       255        255        518
       255        255        571
       255        255        601
       255        255        740
       255        255        902
       255        255        903
       256        256        138
       256        256        359
       256        256        432
       256        256        472
       256        256        685
       256        256        767
       256        256        938
       257        257        238
       257        257        326
       257        257        368
       257        257        395
       257        257        422
       257        257        570
       257        257        899
       258        258         14
       258        258         40
       258        258         66
       258        258        163
       258        258        188
       258        258        248
       258        258        261
       258        258        405
       258        258        518
       258        258        714
       258        258        780
       258        258        858
       258        258        863
       258        258        902
       258        258        903
       258        258        944
       259        259        247
       259        259        326
       259        259        571
       259        259        601
       259        259        707
       259        259        740
       259        259        771
       259        259        807
       259        259        899
       260        260         80
       260        260        259
       260        260        377
       260        260        472
       260        260        571
       260        260        705
       260        260        707
       260        260        713
       260        260        732
       260        260        737
       260        260        783
       260        260        863
       260        260        885
       260        260        992
       261        261          3
       261        261        472
       261        261        722
       261        261        732
       261        261        737
       261        261        833
       261        261        885
       262        262        247
       262        262        326
       262        262        368
       262        262        422
       262        262        570
       262        262        571
       262        262        601
       262        262        740
       262        262        899
       263        263        377
       263        263        707
       263        263        783
       263        263        863
       263        263        992
       264        264          3
       264        264         28
       264        264         35
       264        264         48
       264        264         95
       264        264        263
       264        264        293
       264        264        322
       264        264        336
       264        264        480
       264        264        518
       264        264        647
       264        264        744
       264        264        963
       265        265         95
       265        265        209
       265        265        281
       265        265        374
       265        265        377
       265        265        647
       265        265        709
       266        266         73
       266        266        188
       266        266        319
       266        266        456
       266        266        756
       266        266        767
       266        266        825
       267        267        119
       267        267        291
       267        267        472
       267        267        528
       267        267        634
       267        267        837
       268        268        248
       268        268        261
       268        268        377
       268        268        395
       268        268        707
       268        268        714
       268        268        767
       268        268        771
       268        268        783
       268        268        807
       268        268        863
       268        268        992
       269        269        472
       269        269        732
       269        269        737
       269        269        833
       269        269        885
       270        270         36
       270        270        405
       270        270        569
       270        270        571
       270        270        601
       270        270        662
       270        270        732
       270        270        740
       270        270        845
       270        270        904
       270        270        973
       270        270        994
       271        271         19
       271        271        138
       271        271        144
       271        271        277
       271        271        318
       271        271        595
       271        271        622
       271        271        685
       271        271        767
       271        271        794
       271        271        830
       271        271        870
       272        272        307
       272        272        326
       272        272        368
       272        272        422
       272        272        470
       272        272        570
       272        272        647
       272        272        738
       272        272        764
       272        272        899
       272        272        973
       273        273        168
       273        273        231
       273        273        247
       273        273        326
       273        273        368
       273        273        402
       273        273        422
       273        273        570
       273        273        571
       273        273        601
       273        273        737
       273        273        740
       273        273        756
       273        273        767
       273        273        899
       274        274         19
       274        274        277
       274        274        899
       275        275         48
       275        275         73
       275        275         95
       275        275        188
       275        275        293
       275        275        319
       275        275        322
       275        275        456
       275        275        480
       275        275        647
       275        275        707
       275        275        756
       275        275        825
       275        275        858
       275        275        963
       276        276         14
       276        276        138
       276        276        163
       276        276        169
       276        276        423
       276        276        432
       276        276        685
       276        276        902
       277        277         97
       277        277        144
       277        277        318
       277        277        595
       277        277        622
       277        277        794
       277        277        830
       277        277        870
       278        278        248
       278        278        261
       278        278        326
       278        278        707
       278        278        714
       278        278        771
       278        278        807
       279        279         73
       279        279         80
       279        279        188
       279        279        319
       279        279        472
       279        279        707
       279        279        732
       279        279        737
       279        279        756
       279        279        767
       279        279        825
       279        279        833
       279        279        885
       280        280         80
       280        280        247
       280        280        405
       280        280        472
       280        280        571
       280        280        601
       280        280        732
       280        280        737
       280        280        740
       280        280        833
       280        280        885
       280        280        973
       281        281         48
       281        281         63
       281        281        322
       281        281        359
       281        281        432
       281        281        435
       281        281        480
       281        281        622
       281        281        647
       281        281        729
       281        281        965
       282        282        148
       282        282        238
       282        282        395
       282        282        402
       282        282        598
       282        282        628
       282        282        729
       282        282        772
       282        282        778
       282        282        876
       283        283         80
       283        283        472
       283        283        732
       283        283        737
       283        283        885
       284        284          3
       284        284        111
       284        284        374
       284        284        451
       284        284        487
       284        284        488
       284        284        523
       284        284        671
       284        284        785
       284        284        807
       284        284        874
       285        285         19
       285        285         48
       285        285         80
       285        285         95
       285        285        212
       285        285        293
       285        285        322
       285        285        480
       285        285        647
       285        285        737
       285        285        833
       285        285        885
       285        285        963
       286        286         19
       286        286         63
       286        286        192
       286        286        277
       286        286        395
       286        286        720
       286        286        800
       287        287         14
       287        287         66
       287        287        163
       287        287        248
       287        287        261
       287        287        395
       287        287        518
       287        287        714
       287        287        902
       287        287        903
       288        288          3
       288        288        111
       288        288        188
       288        288        210
       288        288        451
       288        288        487
       288        288        488
       288        288        523
       288        288        623
       288        288        714
       288        288        778
       288        288        863
       289        289         12
       289        289         19
       289        289         42
       289        289         51
       289        289         69
       289        289        212
       289        289        238
       289        289        243
       289        289        259
       289        289        277
       289        289        293
       289        289        299
       289        289        600
       289        289        677
       289        289        767
       289        289        800
       290        290          3
       290        290         19
       290        290         73
       290        290        188
       290        290        277
       290        290        319
       290        290        456
       290        290        634
       290        290        707
       290        290        722
       290        290        756
       290        290        767
       290        290        825
       290        290        950
       290        290        998
       291        291        472
       291        291        732
       291        291        737
       291        291        833
       291        291        885
       292        292        248
       292        292        261
       292        292        395
       292        292        714
       293        293         97
       293        293        144
       293        293        318
       293        293        595
       293        293        622
       293        293        794
       293        293        830
       293        293        870
       294        294        377
       294        294        705
       294        294        707
       294        294        713
       294        294        783
       294        294        863
       294        294        992
       295        295         14
       295        295         48
       295        295         66
       295        295        163
       295        295        293
       295        295        480
       295        295        518
       295        295        902
       295        295        903
       295        295        963
       296        296         69
       296        296         73
       296        296        172
       296        296        188
       296        296        191
       296        296        319
       296        296        456
       296        296        473
       296        296        486
       296        296        662
       296        296        682
       296        296        707
       296        296        756
       296        296        767
       296        296        825
       296        296        827
       296        296        886
       296        296        941
       296        296        978
       297        297        318
       297        297        595
       297        297        622
       297        297        662
       298        298         80
       298        298        374
       298        298        472
       298        298        506
       298        298        673
       298        298        682
       298        298        732
       298        298        737
       298        298        800
       298        298        833
       298        298        885
       298        298        961
       299        299         26
       299        299         48
       299        299         97
       299        299        144
       299        299        238
       299        299        299
       299        299        318
       299        299        570
       299        299        595
       299        299        622
       299        299        628
       299        299        794
       299        299        830
       299        299        994
       300        300         42
       300        300        212
       300        300        238
       300        300        259
       300        300        432
       300        300        472
       300        300        677
       300        300        767
       300        300        938
       301        301         73
       301        301        188
